Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,Amount Differences
2005091992729,2005-09-09 00:00:00,2005-07-31 00:00:00,SNA,John Wayne,American West,Property Damage,Checked Baggage,Other,172.55,Approved,172.55,Approve in Full,40.0,0.0
2005040781823,2005-04-05 00:00:00,2004-10-10 00:00:00,ATW,Outagamie County,UAL,Passenger Property Loss,Checked Baggage,Jewelry - Fine,100.0,Approved,100.0,Approve in Full,177.0,0.0
0925212M,2003-09-25 00:00:00,2003-07-03 00:00:00,HOU,William P. Hobby,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),65.0,Settled,32.5,Settle,84.0,32.5
2007082931071,2007-08-27 00:00:00,2007-06-03 00:00:00,DEN,Denver International Airport,Frontier Airlines,Property Damage,Checked Baggage,Computer - Laptop,168.0,Denied,0.0,Deny,85.0,168.0
2005010372318,2004-12-14 00:00:00,2004-10-14 00:00:00,LAX,Los Angeles International Airport,Alaska Airlines,Passenger Property Loss,Checked Baggage,Other,135.04,Approved,135.04,Approve in Full,61.0,0.0
2005081890909,2005-08-09 00:00:00,2005-07-28 00:00:00,BOS,Boston (Logan) International Airport,AirTran Airlines,Passenger Property Loss,Checked Baggage,Locks,4.82,Denied,0.0,Deny,12.0,4.82
2007122036716,2007-12-17 00:00:00,2007-12-09 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Locks,492.35,Denied,0.0,Deny,8.0,492.35
2005083091912,2005-08-30 00:00:00,2005-03-19 00:00:00,MKE,General Mitchell International Airport,Midwest Express Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,408.14,Settled,204.07,Settle,164.0,204.07
2006013000502,2006-01-24 00:00:00,2005-12-25 00:00:00,BDL,Bradley International Airport,Delta Air Lines,Property Damage,Checked Baggage,Locks,21.2,Approved,21.2,Approve in Full,30.0,0.0
2008101751260,2008-10-15 00:00:00,2008-10-09 00:00:00,SLC,Salt Lake City International Airport,Southwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),106.99,Denied,0.0,Deny,6.0,106.99
2007010518364,2007-01-04 00:00:00,2006-12-27 00:00:00,LGA,LaGuardia,ATA Aerocondor,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),414.64,Denied,0.0,Deny,8.0,414.64
2006013000498,2006-01-27 00:00:00,2006-01-01 00:00:00,RAP,Rapid City Regional,Northwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,147.26,Approved,147.26,Approve in Full,26.0,0.0
2005022476784,2004-07-21 00:00:00,2004-06-11 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),540.0,Settled,356.0,Settle,40.0,184.0
2005021175932,2005-01-21 00:00:00,2004-12-21 00:00:00,DCA,Ronald Reagan Washington National Airport,UAL,Passenger Property Loss,Checked Baggage,Jewelry - Fine,85.0,Denied,0.0,Deny,31.0,85.0
2007020220078,2007-01-29 00:00:00,2006-10-08 00:00:00,MYR,Myrtle Beach International,UAL,Passenger Property Loss,Checked Baggage,Binoculars; Watches - Inexpensive $100 or less,481.0,Denied,0.0,Deny,113.0,481.0
2005030877245,2005-02-01 00:00:00,2005-01-09 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,500.0,Denied,0.0,Deny,23.0,500.0
2007072328855,2007-07-18 00:00:00,2007-06-12 00:00:00,CVG,Cincinnati/Northern Kentucky International,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),179.35,Denied,0.0,Deny,36.0,179.35
2007031322181,2007-03-09 00:00:00,2007-01-07 00:00:00,LGB,Long Beach,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,125.0,Denied,0.0,Deny,61.0,125.0
2008091750038,2008-09-12 00:00:00,2008-07-20 00:00:00,STL,Lambert St. Louis International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.); Other,271.03,Denied,0.0,Deny,54.0,271.03
2005080289981,2005-07-27 00:00:00,2005-07-12 00:00:00,STL,Lambert St. Louis International,American Airlines,Property Damage,Checkpoint,Computer - Laptop,748.4,Approved,748.4,Approve in Full,15.0,0.0
2004110866644,2004-08-20 00:00:00,2004-07-26 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,324.45,Settled,162.23,Settle,25.0,162.22
2007083031212,2007-08-30 00:00:00,2007-08-01 00:00:00,PSC,Tri-Cities,Delta Air Lines,Passenger Property Loss,Checkpoint,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,138.37,Denied,0.0,Deny,29.0,138.37
2004071559386,2004-07-06 00:00:00,2004-06-24 00:00:00,EWR,Newark International Airport,Continental Airlines,Employee Loss (MPCECA),Checked Baggage,Other,204.56,Approved,204.56,Approve in Full,12.0,0.0
2008093050604,2008-09-29 00:00:00,2008-08-15 00:00:00,SHV,Shreveport Regional,Delta Air Lines,Property Damage,Checked Baggage,Musical Instruments - Other - Over $250,740.0,Denied,0.0,Deny,45.0,740.0
2006021701722,2006-02-13 00:00:00,2006-01-27 00:00:00,PHX,Phoenix Sky Harbor International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Locks,12.55,Approved,12.55,Approve in Full,17.0,0.0
2004081161091,2004-07-20 00:00:00,2004-06-26 00:00:00,RNO,Reno/Tahoe International,Northwest Airlines,Property Damage,Checked Baggage,Other,48.6,Denied,48.6,Deny,24.0,0.0
2006060807612,2006-06-06 00:00:00,2006-05-15 00:00:00,LAS,McCarran International,American Airlines,Passenger Property Loss,Checkpoint,Cell Phones,100.0,Approved,100.0,Approve in Full,22.0,0.0
2007051825666,2007-05-16 00:00:00,2007-05-08 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Locks,10.6,Denied,0.0,Deny,8.0,10.6
2004051151184,2004-05-04 00:00:00,2004-04-10 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Other,25.5,Denied,0.0,Deny,24.0,25.5
2009041457476,2009-03-26 00:00:00,2009-03-13 00:00:00,GTF,Great Falls International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,49.99,Denied,0.0,Deny,13.0,49.99
2005090692115,2005-08-30 00:00:00,2005-07-27 00:00:00,PHL,Philadelphia International Airport,UAL,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,54.9,Approved,54.9,Approve in Full,34.0,0.0
2006081010681,2006-08-03 00:00:00,2006-07-10 00:00:00,HNL,Honolulu International Airport,UAL,Passenger Property Loss,Checked Baggage,Locks,21.68,Approved,21.68,Approve in Full,24.0,0.0
0814175M,2003-08-14 00:00:00,2003-06-23 00:00:00,ANC,Ted Stevens Anchorage International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,125.0,Settled,62.5,Settle,52.0,62.5
2007032322881,2007-03-22 00:00:00,2007-03-20 00:00:00,MCO,Orlando International Airport,Southwest Airlines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,300.0,Denied,0.0,Deny,2.0,300.0
0129016L,2003-01-29 00:00:00,2003-01-08 00:00:00,JAX,Jacksonville International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,395.89,Settled,197.95,Settle,21.0,197.94
1002013M,2003-10-02 00:00:00,2003-07-29 00:00:00,JFK,John F. Kennedy International,American West,Property Damage,Checked Baggage,Locks,149.0,Denied,0.0,Deny,65.0,149.0
2006121116899,2006-12-01 00:00:00,2006-11-27 00:00:00,MCO,Orlando International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),294.0,Denied,0.0,Deny,4.0,294.0
2009072761807,2009-07-22 00:00:00,2009-04-24 00:00:00,PHX,Phoenix Sky Harbor International,USAir,Passenger Property Loss,Checked Baggage,Jewelry - Costume,200.0,Denied,0.0,Deny,89.0,200.0
2004062156585,2004-05-27 00:00:00,2004-04-16 00:00:00,CLT,Charlotte/Douglas International Airport,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),150.0,Settled,25.0,Settle,41.0,125.0
2008062646216,2008-06-24 00:00:00,2008-06-15 00:00:00,OAK,Metropolitan Oakland International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; MP3 Players-(iPods; etc),765.0,Denied,0.0,Deny,9.0,765.0
2007060726551,2007-06-05 00:00:00,2007-05-28 00:00:00,ONT,Ontario International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Boxes - Jewelry; Cigarette; Music; etc.; Other,83.0,Approved,83.0,Approve in Full,8.0,0.0
2009102964971,2009-10-22 00:00:00,2009-09-11 00:00:00,RAP,Rapid City Regional,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),40.0,Denied,0.0,Deny,41.0,40.0
2007101733505,2007-10-11 00:00:00,2007-09-19 00:00:00,LAS,McCarran International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,279.65,Settled,286.57,Settle,22.0,-6.920000000000016
2008070246522,2008-06-30 00:00:00,2008-06-19 00:00:00,IAD,Washington Dulles International,Alaska Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),70.0,Approved,70.0,Approve in Full,11.0,0.0
2004060254253,2004-04-21 00:00:00,2004-02-22 00:00:00,LGA,LaGuardia,Virgin Atlantic,Property Damage,Checked Baggage,Luggage (all types including footlockers),150.0,Denied,0.0,Deny,59.0,150.0
2009110565154,2009-11-02 00:00:00,2009-10-05 05:40:00,MSY,New Orleans International,Delta Air Lines,Property Damage,Checkpoint,Computer - Laptop,1199.99,Settled,771.54,Settle,27.0,428.45000000000005
2005071488902,2005-07-13 00:00:00,2005-06-19 00:00:00,CLE,Cleveland Hopkins International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,815.0,Denied,0.0,Deny,24.0,815.0
0210234M,2004-02-10 00:00:00,2003-11-24 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Property Damage,Checkpoint,Jewelry - Fine,190.0,Approved,190.0,Approve in Full,78.0,0.0
2005112596489,2005-11-15 00:00:00,2005-10-24 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,300.0,Settled,167.73,Settle,22.0,132.27
2007020620337,2007-01-29 00:00:00,2007-01-07 00:00:00,MIA,Miami International Airport,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),500.0,Denied,0.0,Deny,22.0,500.0
0328050L,2003-03-28 00:00:00,2003-03-17 00:00:00,EWR,Newark International Airport,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),75.0,Denied,75.0,Deny,11.0,0.0
2004062256998,2004-05-27 00:00:00,2004-05-09 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),180.0,Denied,0.0,Deny,18.0,180.0
2009090163213,2009-08-31 00:00:00,2009-08-26 00:00:00,GRR,Gerald R. Ford International Airport,UAL,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),275.0,Settled,215.1,Settle,5.0,59.900000000000006
2005092693241,2005-09-15 00:00:00,2005-07-25 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,129.98,Denied,0.0,Deny,52.0,129.98
2005030776984,2005-02-03 00:00:00,2004-05-07 00:00:00,PHX,Phoenix Sky Harbor International,American West,Passenger Property Loss,Checked Baggage,Other,50.75,Approved,50.75,Approve in Full,272.0,0.0
2006062708601,2006-06-26 00:00:00,2006-06-17 00:00:00,VPS,Okaloosa/ Northwest Florida,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,60.0,Denied,0.0,Deny,9.0,60.0
2008102451526,2008-10-20 00:00:00,2008-10-02 00:00:00,HNL,Honolulu International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Luggage (all types including footlockers),450.0,Denied,0.0,Deny,18.0,450.0
2008031741098,2008-03-07 00:00:00,2007-11-13 00:00:00,MSY,New Orleans International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Locks,69.0,Approved,69.0,Approve in Full,115.0,0.0
2008072347245,2008-07-10 00:00:00,2008-03-10 00:00:00,EWR,Newark International Airport,Continental Airlines,Property Damage,Checked Baggage,Locks,10.7,Approved,10.7,Approve in Full,122.0,0.0
2005041182113,2005-04-06 00:00:00,2005-03-11 00:00:00,SDF,Louisville International,Continental Airlines,Employee Loss (MPCECA),Checked Baggage,Cell Phones,69.26,Settled,34.63,Settle,26.0,34.63
2009012354879,2009-01-14 00:00:00,2008-12-29 00:00:00,PHL,Philadelphia International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Toys (game systems; cartridges; radio controlled cars; etc.),450.0,Denied,0.0,Deny,16.0,450.0
2007010418320,2006-12-29 00:00:00,2006-10-20 00:00:00,CRQ,McClellan-Palomar,UAL,Passenger Property Loss,Checked Baggage,Cell Phones,341.63,Denied,0.0,Deny,70.0,341.63
2008051944500,2008-05-13 00:00:00,2008-04-22 00:00:00,ANC,Ted Stevens Anchorage International Airport,Alaska Airlines,Passenger Property Loss,Checked Baggage,Locks,20.0,Denied,0.0,Deny,21.0,20.0
2004091663130,2004-09-16 00:00:00,2004-08-11 00:00:00,ONT,Ontario International,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),500.0,Settled,57.5,Settle,36.0,442.5
2004051251234,2004-05-04 00:00:00,2004-04-16 00:00:00,MKE,General Mitchell International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Cell Phones,30.45,Approved,30.45,Approve in Full,18.0,0.0
2005052085135,2005-04-13 00:00:00,2005-03-18 00:00:00,MIA,Miami International Airport,Northwest Airlines,Property Damage,Checked Baggage,Fish/Game,184.48,Settled,92.24,Settle,26.0,92.24
0721155M,2003-07-21 00:00:00,2003-05-03 00:00:00,IND,Indianapolis International,USAir,Passenger Property Loss,Checked Baggage,Other,300.0,Approved,300.0,Approve in Full,79.0,0.0
1208074M,2003-12-08 00:00:00,2003-10-23 00:00:00,LGA,LaGuardia,Continental Airlines,Passenger Property Loss,Checked Baggage,Stereo Items & Accessories,700.0,Approved,700.0,Approve in Full,46.0,0.0
2008121153293,2008-12-08 00:00:00,2008-10-23 00:00:00,MIA,Miami International Airport,American Airlines,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),1004.0,Approved,1004.0,Approve in Full,46.0,0.0
2005010572806,2004-12-17 00:00:00,2004-11-28 00:00:00,IAD,Washington Dulles International,Independence Air,Passenger Property Loss,Checked Baggage,Cameras - Digital,176.33,Settled,110.34,Settle,19.0,65.99000000000001
2009033057038,2009-03-13 00:00:00,2008-09-13 00:00:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Locks,13.97,Approved,13.97,Approve in Full,181.0,0.0
2008020138994,2008-01-31 00:00:00,2008-01-21 00:00:00,ORD,Chicago O'Hare International Airport,Northwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),59.12,Denied,0.0,Deny,10.0,59.12
2008042343282,2008-04-21 00:00:00,2008-04-06 00:00:00,SAT,San Antonio International,American Airlines,Passenger Property Loss,Checked Baggage,GPS - Global Positioning System,749.0,Denied,0.0,Deny,15.0,749.0
0616117L,2003-06-16 00:00:00,2003-05-09 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,400.0,Settled,198.75,Settle,38.0,201.25
2006090712062,2006-08-30 00:00:00,2006-08-22 00:00:00,LGB,Long Beach,Jet Blue,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.); Other,574.59,Denied,0.0,Deny,8.0,574.59
2007061927138,2007-06-14 00:00:00,2007-06-12 00:00:00,PHL,Philadelphia International Airport,Southwest Airlines,Property Damage,Checked Baggage,Bags - Fabric; plastic; etc. (not purses); Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,105.0,Settled,52.5,Settle,2.0,52.5
2006060907668,2006-06-07 00:00:00,2006-05-24 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checkpoint,Other,44.89,Approved,44.89,Approve in Full,14.0,0.0
0326079L,2003-03-26 00:00:00,2003-02-28 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,British Airways,Passenger Property Loss,Checked Baggage,Other,106.99,Settled,54.0,Settle,26.0,52.989999999999995
2008022039884,2008-02-12 00:00:00,2008-01-24 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),37.81,Denied,0.0,Deny,19.0,37.81
2005040181099,2005-03-29 00:00:00,2005-02-23 00:00:00,CLE,Cleveland Hopkins International,Continental Airlines,Property Damage,Checked Baggage,Other,60.0,Denied,0.0,Deny,34.0,60.0
2009091863802,2009-09-15 00:00:00,2009-08-14 00:00:00,DCA,Ronald Reagan Washington National Airport,AirTran Airlines,Passenger Property Loss,Checked Baggage,Other; Toys (game systems; cartridges; radio controlled cars; etc.),200.0,Denied,0.0,Deny,32.0,200.0
2008011437808,2008-01-08 00:00:00,2008-01-03 00:00:00,JAN,Jackson International,Continental Airlines,Passenger Property Loss,Checked Baggage,Stereo Items & Accessories,85.59,Denied,0.0,Deny,5.0,85.59
2006122617901,2006-12-21 00:00:00,2006-09-28 00:00:00,GTR,Golden Triangle Regional,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,119.0,Denied,0.0,Deny,84.0,119.0
2007021220670,2007-01-31 00:00:00,2006-07-21 00:00:00,BOS,Boston (Logan) International Airport,Delta Air Lines,Property Damage,Checkpoint,Watches - Inexpensive $100 or less,50.0,Denied,0.0,Deny,194.0,50.0
2008022840315,2008-02-22 00:00:00,2008-02-19 00:00:00,SNA,John Wayne,Delta Air Lines,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),545.0,Settled,493.05,Settle,3.0,51.94999999999999
2008022540063,2008-02-19 00:00:00,2008-01-11 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers); Other,134.0,Settled,67.0,Settle,39.0,67.0
2004102765752,2004-09-09 00:00:00,2004-08-23 00:00:00,ANC,Ted Stevens Anchorage International Airport,Comair Inc,Passenger Property Loss,Checkpoint,Other,25.0,Approved,25.0,Approve in Full,17.0,0.0
2005033080620,2005-03-22 00:00:00,2004-11-14 00:00:00,OAK,Metropolitan Oakland International,Southwest Airlines,Property Damage,Checked Baggage,Other,18.18,Approved,18.18,Approve in Full,128.0,0.0
2006011299489,2006-01-09 00:00:00,2005-12-27 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Cell Phones,95.94,Settled,47.77,Settle,13.0,48.169999999999995
